timestamp,version,asset,total_count,hourly_delta,delta_24h
2026-03-17 17:24,v5.0,DroidOSLauncher5.0_2026.03.17.10.41.signed.apk,5,0,5.0
2026-03-17 17:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 17:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 17:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 17:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 17:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 17:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 17:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 17:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 17:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 17:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 17:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 17:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 17:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 18:24,v5.0,DroidOSKeyboardTrackpad5.0_2026.03.17.10.41.signed.apk,6,0,6.0
2026-03-17 18:24,v5.0,DroidOSLauncher5.0_2026.03.17.10.41.signed.apk,6,1,6.0
2026-03-17 18:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 18:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 18:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 18:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 18:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 18:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 18:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 18:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 18:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 18:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 18:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 18:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 18:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 19:11,v5.0,DroidOSKeyboardTrackpad5.0_2026.03.17.10.41.signed.apk,9,3,9.0
2026-03-17 19:11,v5.0,DroidOSLauncher5.0_2026.03.17.10.41.signed.apk,8,2,8.0
2026-03-17 19:11,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 19:11,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 19:11,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 19:11,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 19:11,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 19:11,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 19:11,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 19:11,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 19:11,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 19:11,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 19:11,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 19:11,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 19:11,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 19:25,v5.0,DroidOSKeyboardTrackpad5.0_2026.03.17.10.41.signed.apk,9,0,9.0
2026-03-17 19:25,v5.0,DroidOSLauncher5.0_2026.03.17.10.41.signed.apk,8,0,8.0
2026-03-17 19:25,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 19:25,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 19:25,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 19:25,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 19:25,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 19:25,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 19:25,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 19:25,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 19:25,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 19:25,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 19:25,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 19:25,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 19:25,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 20:23,v5.0,DroidOSKeyboardTrackpad5.0_2026.03.17.10.41.signed.apk,9,0,9.0
2026-03-17 20:23,v5.0,DroidOSLauncher5.0_2026.03.17.10.41.signed.apk,8,0,8.0
2026-03-17 20:23,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 20:23,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 20:23,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 20:23,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 20:23,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 20:23,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 20:23,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 20:23,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 20:23,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 20:23,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 20:23,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 20:23,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 20:23,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 20:46,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,0,0.0,0.0
2026-03-17 20:46,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,0,0.0,0.0
2026-03-17 20:46,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0.0,0.0
2026-03-17 20:46,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0.0,0.0
2026-03-17 20:46,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0.0,0.0
2026-03-17 20:46,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0.0,0.0
2026-03-17 20:46,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0.0,0.0
2026-03-17 20:46,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0.0,0.0
2026-03-17 20:46,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0.0,0.0
2026-03-17 20:46,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0.0,0.0
2026-03-17 20:46,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0.0,0.0
2026-03-17 20:46,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0.0,0.0
2026-03-17 20:46,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0.0,0.0
2026-03-17 20:46,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0.0,0.0
2026-03-17 20:46,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0.0,0.0
2026-03-17 21:02,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,0,0,0.0
2026-03-17 21:02,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,0,0,0.0
2026-03-17 21:02,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 21:02,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 21:02,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 21:02,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 21:02,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 21:02,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 21:02,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 21:02,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 21:02,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 21:02,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 21:02,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 21:02,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 21:02,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 21:24,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,0,0,0.0
2026-03-17 21:24,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,1,1,1.0
2026-03-17 21:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 21:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 21:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 21:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 21:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 21:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 21:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 21:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 21:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 21:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 21:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 21:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 21:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 22:11,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,1,1,1.0
2026-03-17 22:11,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,3,2,3.0
2026-03-17 22:11,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 22:11,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 22:11,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 22:11,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 22:11,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 22:11,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 22:11,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 22:11,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 22:11,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 22:11,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 22:11,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 22:11,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 22:11,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 22:23,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,1,0,1.0
2026-03-17 22:23,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,3,0,3.0
2026-03-17 22:23,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 22:23,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 22:23,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 22:23,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 22:23,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 22:23,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 22:23,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 22:23,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 22:23,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 22:23,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 22:23,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 22:23,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 22:23,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 22:43,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,1,0,1.0
2026-03-17 22:43,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,5,2,5.0
2026-03-17 22:43,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 22:43,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 22:43,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 22:43,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 22:43,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 22:43,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 22:43,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 22:43,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 22:43,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 22:43,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 22:43,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 22:43,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 22:43,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-17 23:25,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,2,1,2.0
2026-03-17 23:25,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,6,1,6.0
2026-03-17 23:25,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-17 23:25,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-17 23:25,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-17 23:25,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-17 23:25,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-17 23:25,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-17 23:25,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-17 23:25,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-17 23:25,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-17 23:25,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-17 23:25,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-17 23:25,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-17 23:25,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-18 00:25,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,2,0,2.0
2026-03-18 00:25,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,10,4,10.0
2026-03-18 00:25,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-18 00:25,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-18 00:25,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-18 00:25,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-18 00:25,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-18 00:25,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-18 00:25,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-18 00:25,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-18 00:25,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-18 00:25,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-18 00:25,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-18 00:25,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-18 00:25,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-18 01:25,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,6,4,6.0
2026-03-18 01:25,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,11,1,11.0
2026-03-18 01:25,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-18 01:25,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-18 01:25,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-18 01:25,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-18 01:25,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-18 01:25,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-18 01:25,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-18 01:25,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-18 01:25,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-18 01:25,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-18 01:25,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-18 01:25,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-18 01:25,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-18 02:24,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,6,0,6.0
2026-03-18 02:24,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,11,0,11.0
2026-03-18 02:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-18 02:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-18 02:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-18 02:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-18 02:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-18 02:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-18 02:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-18 02:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-18 02:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-18 02:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-18 02:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-18 02:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-18 02:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-18 03:24,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,7,1,7.0
2026-03-18 03:24,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,12,1,12.0
2026-03-18 03:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-18 03:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-18 03:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-18 03:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-18 03:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-18 03:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-18 03:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-18 03:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-18 03:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-18 03:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-18 03:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-18 03:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-18 03:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-18 04:25,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,7,0,7.0
2026-03-18 04:25,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,12,0,12.0
2026-03-18 04:25,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4793,0,0.0
2026-03-18 04:25,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1864,0,0.0
2026-03-18 04:25,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,472,0,0.0
2026-03-18 04:25,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,241,0,0.0
2026-03-18 04:25,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0.0
2026-03-18 04:25,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0.0
2026-03-18 04:25,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0.0
2026-03-18 04:25,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0.0
2026-03-18 04:25,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0.0
2026-03-18 04:25,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0.0
2026-03-18 04:25,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0.0
2026-03-18 04:25,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,0.0
2026-03-18 04:25,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,0.0
2026-03-18 05:25,v5.0,DroidOSProKeyboardTrackpad5.0_2026.03.17.20.45.signed.apk,7,0,7.0
2026-03-18 05:25,v5.0,DroidOSProLauncher5.0_2026.03.17.20.45.signed.apk,13,1,13.0
